sample_index,image_path,slide_id,label,bbox_x1,bbox_y1,bbox_x2,bbox_y2,split
2386,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6962,5923,7082,6033,train
2387,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6880,5904,6979,6002,train
2388,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,7026,5897,7124,5995,train
2389,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6940,5890,7090,6000,train
2390,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6968,6076,7076,6180,train
2391,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6839,6075,6968,6222,train
2392,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6941,6061,7044,6162,train
2393,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6787,6541,6914,6659,train
2394,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6744,6485,6865,6598,train
2395,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6874,6459,6979,6582,train
2396,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6803,6448,6925,6596,train
2397,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6786,6401,6900,6523,train
2398,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6826,6396,6924,6494,train
2399,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6812,7557,6979,7737,train
2400,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6762,7557,6883,7677,train
2401,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6736,7083,6909,7270,train
2402,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6816,7075,6975,7208,train
2403,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6732,8706,6847,8818,train
2404,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6779,8673,6925,8801,train
2405,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6806,9107,7013,9285,train
2406,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6764,9086,6884,9235,train
2407,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6836,9606,6964,9714,train
2408,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6987,9595,7090,9698,train
2409,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6836,9481,6966,9617,train
2410,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6875,9460,7135,9665,train
2411,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,7299,9176,7398,9284,train
2412,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,7407,9172,7624,9363,train
2413,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,7678,9212,7780,9318,train
2414,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,7691,9180,7807,9286,train
2415,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,7738,9143,7897,9291,train
2416,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8269,9153,8504,9343,train
2417,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8555,8518,8664,8635,train
2418,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8467,8485,8619,8609,train
2419,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8458,8442,8579,8548,train
2420,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8598,8356,8699,8456,train
2421,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8535,8356,8632,8453,train
2422,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8498,8335,8605,8447,train
2423,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8515,8268,8687,8409,train
2424,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8548,8243,8672,8351,train
2425,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8640,8226,8733,8331,train
2426,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8494,8210,8620,8302,train
2427,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8547,7466,8777,7652,train
2428,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8585,7444,8690,7551,train
2429,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8628,7423,8725,7520,train
2430,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8323,7075,8520,7258,train
2431,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8449,7063,8544,7178,train
2432,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8919,5162,9013,5270,train
2433,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8833,5107,9005,5247,train
2434,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9414,6037,9517,6137,train
2435,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9442,5978,9597,6122,train
2436,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9371,6411,9508,6550,train
2437,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9776,7039,9889,7144,train
2438,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9716,7018,9812,7130,train
2439,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9761,6961,9931,7095,train
2440,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9842,6940,9954,7049,train
2441,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9716,6913,9866,7044,train
2442,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9800,6032,9945,6160,train
2443,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9788,6015,9900,6125,train
2444,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9835,5997,9945,6102,train
2445,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9704,5993,9866,6122,train
2446,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9887,5702,9994,5807,train
2447,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9884,5659,9987,5760,train
2448,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9746,5562,9909,5732,train
2449,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9847,5524,10020,5704,train
2450,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9732,5524,9848,5631,train
2451,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9860,8264,9961,8367,train
2452,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9829,8236,9938,8343,train
2453,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9876,8229,10012,8396,train
2454,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9784,8171,9909,8304,train
2455,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9912,8168,10012,8276,train
2456,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9778,8515,9908,8643,train
2457,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9696,8515,9834,8623,train
2458,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9680,8449,9790,8565,train
2459,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9924,8818,10032,8930,train
2460,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9920,8710,10066,8891,train
2461,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9963,8623,10068,8734,train
2462,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9991,8600,10100,8705,train
2463,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9887,8585,10045,8782,train
2464,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9373,9665,9472,9761,train
2465,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9422,9623,9530,9738,train
2466,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9321,9537,9496,9734,train
2467,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10001,9633,10124,9753,train
2468,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9953,9546,10099,9688,train
2469,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10605,8005,10709,8114,train
2470,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10539,8005,10699,8168,train
2471,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10319,6592,10471,6725,train
2472,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10135,7114,10243,7223,train
2473,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10180,7094,10280,7209,train
2474,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10238,7034,10349,7133,train
2475,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10173,7226,10293,7358,train
2476,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10381,6969,10501,7095,train
2477,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10421,6944,10559,7086,train
2478,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10439,5948,10581,6076,train
2479,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10437,5923,10534,6020,train
2480,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10379,6171,10483,6274,train
2481,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10674,5754,10786,5860,train
2482,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,10697,5695,10859,5835,train
2483,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,5934,9448,6190,9704,train
2484,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,3146,9067,3402,9323,train
2485,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6311,9055,6567,9311,train
2486,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,2635,9021,2891,9277,train
2487,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,5966,8983,6222,9239,train
2488,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,3482,8742,3738,8998,train
2489,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,5377,8411,5633,8667,train
2490,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6600,8307,6856,8563,train
2491,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,3480,7798,3736,8054,train
2492,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,6667,7790,6923,8046,train
2493,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,4811,7497,5067,7753,train
2494,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8324,7301,8580,7557,train
2495,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9125,7161,9381,7417,train
2496,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9619,6071,9875,6327,train
2497,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8412,5576,8668,5832,train
2498,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9280,5534,9536,5790,train
2499,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9305,5442,9561,5698,train
2500,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,7492,5222,7748,5478,train
2501,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8417,5173,8673,5429,train
2502,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8334,4752,8590,5008,train
2503,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9229,4229,9485,4485,train
2504,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9762,4234,10018,4490,train
2505,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,8214,4224,8470,4480,train
2506,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9247,198,9503,454,train
2507,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,9193,197,9449,453,train
2508,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,0,5896,96,6152,352,train
2509,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,2156,1559,2280,1668,train
2510,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,1972,1522,2089,1652,train
2511,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,1659,1690,1761,1792,train
2512,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,1674,1594,1779,1693,train
2513,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,1257,1980,1358,2081,train
2514,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,2577,3680,2675,3778,train
2515,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3332,3758,3432,3858,train
2516,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3305,3718,3409,3830,train
2517,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,1678,4372,1790,4506,train
2518,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,1793,4581,1892,4699,train
2519,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,983,3067,1080,3164,train
2520,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,947,3057,1062,3163,train
2521,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,356,2373,498,2509,train
2522,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,705,1401,819,1520,train
2523,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,808,1370,922,1487,train
2524,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,51,426,168,540,train
2525,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,101,423,242,561,train
2526,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7,387,113,506,train
2527,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,222,61,347,177,train
2528,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,38,39,139,140,train
2529,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,144,33,275,168,train
2530,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,1099,96,1196,195,train
2531,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,2398,140,2589,287,train
2532,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3219,590,3356,739,train
2533,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3190,554,3304,667,train
2534,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3177,513,3280,626,train
2535,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3307,224,3408,325,train
2536,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3344,176,3467,296,train
2537,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3176,165,3268,271,train
2538,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4059,475,4158,573,train
2539,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4094,451,4207,563,train
2540,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4019,399,4149,512,train
2541,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4358,596,4456,695,train
2542,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4401,571,4512,687,train
2543,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4246,525,4353,636,train
2544,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4296,508,4403,619,train
2545,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4796,513,4894,612,train
2546,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5339,889,5464,1012,train
2547,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5283,843,5396,945,train
2548,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5309,662,5422,780,train
2549,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5261,632,5376,748,train
2550,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5420,107,5524,217,train
2551,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5390,105,5491,234,train
2552,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5442,80,5539,178,train
2553,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5430,51,5528,149,train
2554,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5390,15,5487,128,train
2555,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6066,270,6207,382,train
2556,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6050,200,6172,325,train
2557,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6314,465,6415,568,train
2558,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6221,461,6340,580,train
2559,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6212,417,6347,522,train
2560,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6315,391,6450,536,train
2561,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6209,365,6309,491,train
2562,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6253,353,6351,450,train
2563,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5939,804,6096,940,train
2564,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5903,769,6019,880,train
2565,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6180,804,6302,919,train
2566,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6157,758,6274,871,train
2567,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6131,712,6251,831,train
2568,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5836,1269,5934,1369,train
2569,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5758,1240,5869,1347,train
2570,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5867,1749,5960,1852,train
2571,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5855,1663,5960,1774,train
2572,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5715,1645,5813,1746,train
2573,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5381,2024,5488,2127,train
2574,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5336,2000,5449,2108,train
2575,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5288,1973,5390,2075,train
2576,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5260,1973,5363,2069,train
2577,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5289,2788,5432,2933,train
2578,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5309,2894,5486,3035,train
2579,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3910,1758,4006,1856,train
2580,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4006,1716,4144,1825,train
2581,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3933,1713,4047,1824,train
2582,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4069,1710,4179,1820,train
2583,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4615,3045,4721,3150,train
2584,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4576,2995,4677,3094,train
2585,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4436,2692,4554,2801,train
2586,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5835,3193,6028,3326,train
2587,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5309,2894,5476,3035,train
2588,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5289,2788,5446,2933,train
2589,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5437,2963,5600,3097,train
2590,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6121,2995,6256,3109,train
2591,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6121,2899,6304,3053,train
2592,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6266,2705,6371,2807,train
2593,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6221,2671,6325,2775,train
2594,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6174,3638,6324,3788,train
2595,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6114,3557,6221,3661,train
2596,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6077,3505,6197,3617,train
2597,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6244,3497,6339,3603,train
2598,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5762,4293,5869,4399,train
2599,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5792,4233,5896,4350,train
2600,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5684,4186,5797,4300,train
2601,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5320,4409,5417,4506,train
2602,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5294,4386,5391,4483,train
2603,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5302,4351,5416,4467,train
2604,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5196,4268,5309,4373,train
2605,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5218,4179,5331,4296,train
2606,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4985,4615,5089,4721,train
2607,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4913,4572,5020,4681,train
2608,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4875,4538,4985,4719,train
2609,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9503,2013,9600,2110,train
2610,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9498,1978,9599,2078,train
2611,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8448,1029,8552,1135,train
2612,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8429,969,8534,1071,train
2613,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8406,878,8511,993,train
2614,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7364,948,7473,1050,train
2615,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7163,1489,7272,1593,train
2616,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6691,1601,6837,1747,train
2617,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6822,3063,6922,3174,train
2618,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6751,3050,6860,3201,train
2619,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6785,2971,6908,3104,train
2620,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6751,2937,6863,3050,train
2621,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6971,2854,7067,2956,train
2622,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6921,2755,7035,2867,train
2623,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6923,2719,7030,2824,train
2624,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7075,2553,7189,2659,train
2625,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7051,2522,7158,2632,train
2626,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6998,2469,7112,2587,train
2627,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7346,3286,7462,3440,train
2628,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9395,2580,9535,2828,train
2629,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9819,2683,9920,2783,train
2630,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9818,2627,9923,2738,train
2631,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10224,966,10329,1076,train
2632,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10249,878,10348,975,train
2633,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10227,821,10336,928,train
2634,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10227,796,10336,928,train
2635,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10234,774,10335,874,train
2636,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10218,1206,10334,1364,train
2637,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10211,1158,10318,1268,train
2638,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10207,1122,10322,1230,train
2639,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10278,3746,10396,3857,train
2640,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10251,3689,10384,3811,train
2641,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10194,3682,10309,3795,train
2642,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9919,4287,10016,4386,train
2643,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9847,3265,9958,3396,train
2644,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9850,2816,9948,2916,train
2645,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9838,2777,9943,2891,train
2646,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,11343,2881,11441,2979,train
2647,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,11328,2805,11434,2937,train
2648,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10914,951,11018,1066,train
2649,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10793,293,10901,418,train
2650,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10524,104,10624,220,train
2651,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10126,711,10249,901,train
2652,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,1268,7436,1393,7558,train
2653,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,1221,7358,1353,7511,train
2654,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,658,7373,764,7486,train
2655,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,635,6021,741,6129,train
2656,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,520,5653,625,5754,train
2657,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,474,5631,572,5753,train
2658,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,949,5488,1052,5601,train
2659,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,919,5410,1016,5509,train
2660,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,1601,6076,1698,6173,train
2661,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,1777,7111,1886,7220,train
2662,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,983,7796,1157,7937,train
2663,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,393,9540,553,9683,train
2664,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,424,9452,522,9555,train
2665,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,422,9352,567,9511,train
2666,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,451,9311,552,9417,train
2667,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,1329,9339,1469,9548,train
